瘤痢,瘤痢疙,老矫,扁柯(∑C),扁柯 QC敲贰弊,碍荐樊(mm),碍荐樊 QC敲贰弊,浅加(m/s),浅加 QC敲贰弊,浅氢(16规困),浅氢 QC敲贰弊,嚼档(%),嚼档 QC敲贰弊,刘扁拘(hPa),捞浇痢柯档(∑C),泅瘤扁拘(hPa),泅瘤扁拘 QC敲贰弊,秦搁扁拘(hPa),秦搁扁拘 QC敲贰弊,老炼(hr),老炼 QC敲贰弊,老荤(MJ/m2),利汲(cm),3矫埃脚利汲(cm),傈款樊(10盒困),吝窍摸款樊(10盒困),款屈(款屈距绢),弥历款绊(100m ),矫沥(10m),瘤搁惑怕(瘤搁惑怕内靛),泅惑锅龋(惫郴侥),瘤搁柯档(∑C),瘤搁柯档 QC敲贰弊,5cm 瘤吝柯档(∑C),10cm 瘤吝柯档(∑C),20cm 瘤吝柯档(∑C),30cm 瘤吝柯档(∑C)
156,堡林,2019-06-23 18:00,23.2,,,,5.1,,180,,75,,21.3,18.5,999.4,,1007.6,,.2,,.57,,,5,5,Sc,14,1887,,,29.4,,,,,
156,堡林,2019-06-23 19:00,23,,,,3.4,,200,,81,,22.7,19.5,1000.3,,1008.6,,0,,.37,,,6,2,,15,1894,,,27.9,,,,,
156,堡林,2019-06-23 20:00,21.7,,0,,3,,180,,87,,22.5,19.4,1001,,1009.3,,0,,.16,,,7,7,Sc,10,1745,,04,25.4,,,,,
156,堡林,2019-06-23 21:00,21.3,,0,,2.7,,230,,90,,22.7,19.5,1001.6,,1009.9,,,9,,,,6,6,Sc,10,1273,,04,23.9,,,,,
156,堡林,2019-06-23 22:00,20.7,,,9,2.5,,230,,95,,23.1,19.8,1002.2,,1010.6,,,9,,,,6,6,,4,913,,19,23.2,,,,,
156,堡林,2019-06-23 23:00,20.7,,,9,1.5,,230,,95,,23.1,19.8,1002.1,,1010.5,,,9,,,,4,4,,4,930,,19,22.2,,,,,
156,堡林,2019-06-24 00:00,20.2,,,9,1.7,,200,,97,,22.9,19.7,1002,,1010.4,,,9,,,,4,4,,,821,,19,21.6,,,,,
156,堡林,2019-06-24 01:00,19.7,,,,1.6,,230,,98,,22.4,19.3,1002.4,,1010.7,,,9,,,,2,2,,4,720,,19,20.4,,,,,
156,堡林,2019-06-24 02:00,19.7,,,,1.8,,200,,99,,22.7,19.5,1002.5,,1010.8,,,9,,,,7,7,,3,627,,19,20.9,,,,,
156,堡林,2019-06-24 03:00,19.4,,,,.8,,230,,99,,22.2,19.2,1002.6,,1011,,,9,,,,4,4,Sc,10,564,,19,20.4,,,,,
156,堡林,2019-06-24 04:00,19.4,,,,.6,,230,,99,,22.2,19.2,1003,,1011.4,,,9,,,,5,5,Sc,10,487,,19,19.9,,,,,
156,堡林,2019-06-24 05:00,19.2,,,,1.2,,250,,99,,22,19,1003.4,,1011.8,,,9,,,,7,7,Sc,10,463,,19,19.5,,,,,
156,堡林,2019-06-24 06:00,19.2,,,,1,,230,,99,,22,19,1004,,1012.4,,0,,.08,,,7,7,Sc,10,414,,19,20.7,,,,,
156,堡林,2019-06-24 07:00,19.5,,,,.5,,250,,99,,22.4,19.3,1004.4,,1012.8,,.3,,.36,,,1,1,Sc,10,525,,19,21.1,,,,,
156,堡林,2019-06-24 08:00,20.6,,,,1,,180,,92,,22.2,19.2,1004.8,,1013.2,,.4,,.76,,,7,7,Sc,10,1003,,19,23.9,,,,,
156,堡林,2019-06-24 09:00,21.7,,,,1.2,,250,,82,,21.2,18.4,1005.1,,1013.5,,.3,,1.3,,,6,6,Sc,6,1058,,,29,,,,,
156,堡林,2019-06-24 10:00,23.6,,,,1.7,,250,,72,,20.9,18.2,1005.3,,1013.6,,.9,,2.39,,,5,5,Sc,7,1196,,,38.8,,,,,
156,堡林,2019-06-24 11:00,24.7,,,,.7,,290,,67,,20.8,18.1,1004.9,,1013.1,,.8,,2.9,,,4,0,Ci,,1055,,,45.2,,,,,
156,堡林,2019-06-24 12:00,27.2,,,,.7,,320,,55,,19.7,17.3,1004.7,,1012.9,,1,,3.45,,,2,0,Ci,,1493,,,50.6,,,,,
156,堡林,2019-06-24 13:00,28.2,,,,1.5,,320,,53,,20.2,17.7,1004,,1012.1,,1,,3.41,,,0,0,,,1733,,,52.1,,,,,
156,堡林,2019-06-24 14:00,29.8,,,,1.9,,270,,47,,19.6,17.2,1003.8,,1011.9,,.9,,3.23,,,1,1,Sc,10,1838,,,54.2,,,,,
156,堡林,2019-06-24 15:00,29.5,,,,1.4,,270,,51,,20.9,18.2,1003.3,,1011.4,,.9,,2.97,,,4,4,Sc,18,1953,,,51.8,,,,,
156,堡林,2019-06-24 16:00,28,,,,2,,320,,59,,22.2,19.2,1003.2,,1011.3,,.6,,2.05,,,3,3,Sc,10,1829,,,42,,,,,
156,堡林,2019-06-24 17:00,28.1,,,,1.2,,320,,57,,21.6,18.7,1003.2,,1011.3,,.8,,1.66,,,4,4,Sc,16,1974,,,39.4,,,,,
156,堡林,2019-06-24 18:00,27.4,,,,1.6,,340,,57,,20.8,18.1,1003.6,,1011.8,,.9,,1.3,,,2,2,Sc,10,2000,,,36.6,,,,,
156,堡林,2019-06-24 19:00,25.9,,,,1.8,,250,,58,,19.2,16.9,1004.3,,1012.5,,.3,,.49,,,6,6,,14,2000,,,30,,,,,
156,堡林,2019-06-24 20:00,24.8,,,,2,,250,,60,,18.8,16.5,1005.2,,1013.4,,0,,.11,,,6,3,,13,2000,,,26.8,,,,,
156,堡林,2019-06-24 21:00,24,,,,1.7,,250,,62,,18.4,16.2,1006.2,,1014.5,,,9,,,,8,8,Sc,10,2000,,,25.3,,,,,
156,堡林,2019-06-24 22:00,23,,,,3.1,,200,,76,,21.3,18.5,1007,,1015.3,,,9,,,,5,5,,13,1995,,,23.9,,,,,
156,堡林,2019-06-24 23:00,21.9,,,,3.2,,200,,83,,21.7,18.8,1007.6,,1016,,,9,,,,3,0,,,1522,,,22.2,,,,,
156,堡林,2019-06-25 00:00,21,,,,2.8,,200,,93,,23.1,19.8,1007.7,,1016.1,,,9,,,,0,0,,,878,,19,21.6,,,,,
156,堡林,2019-06-25 01:00,20.6,,,,1.2,,200,,97,,23.5,20.1,1007.7,,1016.1,,,9,,,,2,2,,4,710,,19,20.8,,,,,
156,堡林,2019-06-25 02:00,20.4,,,,1,,180,,97,,23.2,19.9,1007.5,,1015.9,,,9,,,,3,0,,,746,,19,20,,,,,
156,堡林,2019-06-25 03:00,20.2,,,,.7,,160,,97,,22.9,19.7,1007.5,,1015.9,,,9,,,,0,0,,,792,,19,20.3,,,,,
156,堡林,2019-06-25 04:00,19.9,,,,1.1,,50,,99,,22.9,19.7,1007.1,,1015.6,,,9,,,,0,0,,,529,,19,19.3,,,,,
156,堡林,2019-06-25 05:00,19.4,,,,1.2,,50,,98,,22,19,1007.1,,1015.5,,,9,,,,0,0,,,947,,19,18.8,,,,,
156,堡林,2019-06-25 06:00,19.4,,,,1.8,,50,,97,,21.8,18.9,1007.2,,1015.6,,.1,,.1,,,0,0,,,969,,19,19,,,,,
156,堡林,2019-06-25 07:00,20,,,,1.3,,50,,95,,22.1,19.1,1007.3,,1015.8,,1,,.54,,,0,0,,,1089,,19,20.6,,,,,
156,堡林,2019-06-25 08:00,22,,,,1.3,,50,,85,,22.4,19.3,1007.3,,1015.7,,1,,1.22,,,0,0,,,1278,,,27,,,,,
156,堡林,2019-06-25 09:00,24.4,,,,2.3,,50,,73,,22.2,19.2,1006.9,,1015.1,,1,,1.96,,,0,0,,,1427,,,30.7,,,,,
156,堡林,2019-06-25 10:00,27,,,,2.7,,50,,57,,20.2,17.7,1006.4,,1014.6,,1,,2.54,,,0,0,,,1913,,,36.7,,,,,
156,堡林,2019-06-25 11:00,28.7,,,,2,,50,,52,,20.4,17.8,1006.2,,1014.3,,1,,3.12,,,2,0,Ci,,1963,,,47.7,,,,,
156,堡林,2019-06-25 12:00,29.9,,,,1.8,,180,,49,,20.6,18,1005.6,,1013.7,,1,,3.48,,,3,3,Sc,15,1986,,,55.1,,,,,
156,堡林,2019-06-25 13:00,29.4,,,,2.5,,180,,50,,20.4,17.8,1005.1,,1013.2,,.4,,1.9,,,6,6,Sc,12,1996,,,41.6,,,,,
156,堡林,2019-06-25 14:00,28.6,,,,3.3,,180,,53,,20.6,18,1004.9,,1013,,.4,,1.93,,,8,8,Sc,14,1758,,,39.2,,,,,
156,堡林,2019-06-25 15:00,28.9,,,,2.6,,200,,50,,19.9,17.4,1004.7,,1012.8,,0,,.84,,,8,8,Sc,14,1957,,,36.8,,,,,
156,堡林,2019-06-25 16:00,27.4,,,,2,,230,,62,,22.5,19.4,1004.7,,1012.9,,0,,.59,,,9,8,ScAc,11,1497,,,33,,,,,
156,堡林,2019-06-25 17:00,27.2,,,,1.1,,360,,63,,22.7,19.5,1004.3,,1012.5,,.6,,1.14,,,6,4,ScCi,14,1877,,,37,,,,,
156,堡林,2019-06-25 18:00,27.6,,,,2.2,,230,,56,,20.6,18,1004.3,,1012.5,,.6,,.99,,,7,5,ScCi,13,1925,,,34.5,,,,,
156,堡林,2019-06-25 19:00,26.9,,,,1,,250,,57,,20.1,17.6,1005,,1013.2,,0,,.31,,,6,1,,19,1914,,,29.8,,,,,
156,堡林,2019-06-25 20:00,26.1,,,,1.9,,200,,60,,20.2,17.7,1005.5,,1013.7,,0,,.1,,,6,2,,21,1797,,,26.1,,,,,
156,堡林,2019-06-25 21:00,25,,,,3.2,,200,,64,,20.2,17.7,1006.1,,1014.4,,,9,,,,5,3,ScCi,19,1976,,,24.7,,,,,
156,堡林,2019-06-25 22:00,24,,,,1.6,,200,,70,,20.8,18.1,1006.3,,1014.6,,,9,,,,7,2,,19,1887,,,23.6,,,,,
156,堡林,2019-06-25 23:00,23.1,,,,.9,,70,,75,,21.2,18.4,1005.9,,1014.2,,,9,,,,7,1,,,1727,,,22.7,,,,,
156,堡林,2019-06-26 00:00,22.7,,,,.8,,70,,77,,21.2,18.4,1004.8,,1013.1,,,9,,,,9,0,Ci,,1539,,,22.3,,,,,
156,堡林,2019-06-26 01:00,22.5,,,,.8,,90,,77,,20.9,18.2,1005,,1013.3,,,9,,,,7,0,,,1617,,,20.9,,,,,
156,堡林,2019-06-26 02:00,22.3,,,,1,,50,,78,,20.9,18.2,1003.8,,1012.1,,,9,,,,8,0,,,1390,,,20.5,,,,,
156,堡林,2019-06-26 03:00,21.6,,,,1.3,,50,,76,,19.5,17.1,1002.7,,1011,,,9,,,,9,0,Ci,,1824,,,20.7,,,,,
156,堡林,2019-06-26 04:00,21.7,,,,.5,,250,,72,,18.6,16.4,1002.8,,1011.1,,,9,,,,9,0,Ci,,1992,,,21.1,,,,,
156,堡林,2019-06-26 05:00,21.6,,,,.6,,50,,71,,18.3,16.1,1003,,1011.3,,,9,,,,9,5,ScCi,10,2000,,,21.7,,,,,
156,堡林,2019-06-26 06:00,20.7,,.4,,1.7,,20,,90,,21.8,18.9,1003.2,,1011.6,,0,,.04,,,10,7,StNs,7,362,,01,21.1,,,,,
156,堡林,2019-06-26 07:00,19.3,,2.7,,.2,,0,,97,,21.7,18.8,1003.5,,1011.9,,0,,.07,,,10,7,StNs,8,306,,01,21.5,,,,,
156,堡林,2019-06-26 08:00,18.8,,1.5,,2.7,,50,,97,,21,18.3,1003.5,,1011.9,,0,,.11,,,10,7,StNs,10,469,,01,21.3,,,,,
156,堡林,2019-06-26 09:00,17.6,,3.4,,5,,50,,97,,19.5,17.1,1002.4,,1010.9,,0,,.14,,,10,5,StNs,10,216,,01,20.1,,,,,
156,堡林,2019-06-26 10:00,18.1,,4.2,,4.4,,50,,98,,20.2,17.7,1001.6,,1010,,0,,.22,,,10,7,StNs,10,271,,01,20.3,,,,,
156,堡林,2019-06-26 11:00,18.7,,2.4,,2.9,,50,,97,,20.9,18.2,1001.4,,1009.8,,0,,.51,,,10,8,StNs,8,462,,01,21.9,,,,,
156,堡林,2019-06-26 12:00,18.7,,2,,3.4,,50,,98,,21,18.3,1000.7,,1009.1,,0,,.4,,,10,2,StNs,10,194,,01,21.8,,,,,
156,堡林,2019-06-26 13:00,19.9,,1,,2.1,,50,,98,,22.7,19.5,1000,,1008.4,,0,,.7,,,10,6,StNs,7,833,,01,23.8,,,,,
156,堡林,2019-06-26 14:00,20.2,,6,,2.6,,20,,99,,23.4,20,999.1,,1007.5,,0,,.45,,,10,6,StNs,7,629,,01,23.2,,,,,
156,堡林,2019-06-26 15:00,21.3,,.7,,1.5,,50,,98,,24.7,20.9,998,,1006.3,,0,,.81,,,10,9,ScAs,6,1459,,01,26.3,,,,,
156,堡林,2019-06-26 16:00,22.5,,,9,2.1,,50,,95,,25.8,21.6,997.3,,1005.6,,0,,1.4,,,10,7,ScAs,8,1875,,,27.4,,,,,
156,堡林,2019-06-26 17:00,23.3,,,9,.9,,180,,94,,26.8,22.2,996.7,,1004.9,,0,,.54,,,10,9,ScAs,6,2000,,,26.1,,,,,
156,堡林,2019-06-26 18:00,22.8,,,9,.7,,20,,95,,26.3,21.9,996.4,,1004.6,,0,,.39,,,10,9,ScAs,8,2000,,,25.4,,,,,
156,堡林,2019-06-26 19:00,21.9,,.5,,.9,,360,,98,,25.6,21.5,996.2,,1004.5,,0,,.19,,,10,9,StNs,4,525,,01,24.2,,,,,
156,堡林,2019-06-26 20:00,21.6,,0,,1.4,,20,,98,,25.2,21.2,996.3,,1004.6,,0,,.07,,,10,8,ScAs,5,2000,,01,23.3,,,,,
156,堡林,2019-06-26 21:00,21.6,,,9,.2,,0,,99,,25.5,21.4,996.4,,1004.7,,,9,,,,10,8,ScAs,5,1996,,,23.2,,,,,
156,堡林,2019-06-26 22:00,21.6,,,9,.2,,0,,99,,25.5,21.4,996.5,,1004.8,,,9,,,,9,9,,6,1971,,,23.1,,,,,
156,堡林,2019-06-26 23:00,21.8,,,9,.1,,0,,98,,25.5,21.4,996.3,,1004.6,,,9,,,,8,8,,4,1950,,,23,,,,,
156,堡林,2019-06-27 00:00,22,,0,,.8,,20,,98,,25.8,21.6,995.6,,1003.9,,,9,,,,10,7,ScAs,5,2000,,01,23,,,,,
156,堡林,2019-06-27 01:00,21.6,,,,1.4,,70,,99,,25.5,21.4,994.6,,1002.9,,,9,,,,10,10,,5,2000,,,22.8,,,,,
156,堡林,2019-06-27 02:00,21.9,,,,.5,,230,,99,,26,21.7,993.4,,1001.6,,,9,,,,10,7,,8,2000,,,22.5,,,,,
156,堡林,2019-06-27 03:00,21.9,,,,.3,,0,,99,,26,21.7,993.3,,1001.5,,,9,,,,10,7,ScAs,4,2000,,,22.7,,,,,
156,堡林,2019-06-27 04:00,21.7,,0,,0,,0,,99,,25.6,21.5,993,,1001.3,,,9,,,,10,7,StNs,3,386,,01,22.8,,,,,
156,堡林,2019-06-27 05:00,21.6,,.4,,1.2,,50,,99,,25.5,21.4,992.7,,1001,,,9,,,,10,8,StNs,3,871,,01,22.7,,,,,
156,堡林,2019-06-27 06:00,21.7,,.3,,.5,,50,,99,,25.6,21.5,992.4,,1000.6,,0,,.07,,,8,8,Sc,10,1612,,01,22.8,,,,,
156,堡林,2019-06-27 07:00,22.2,,,9,1.5,,20,,99,,26.4,22,992.5,,1000.7,,0,,.22,,,10,6,ScAs,4,2000,,,23.9,,,,,
156,堡林,2019-06-27 08:00,23.3,,,9,.2,,0,,98,,27.9,22.9,992.6,,1000.8,,0,,.71,,,9,9,Sc,10,2000,,,26.8,,,,,
156,堡林,2019-06-27 09:00,24,,,9,.5,,360,,96,,28.6,23.3,992.7,,1000.8,,0,,1.06,,,9,9,Sc,10,2000,,,27.8,,,,,
156,堡林,2019-06-27 10:00,24.8,,,9,.9,,250,,95,,29.7,23.9,992.7,,1000.8,,0,,1.03,,,10,7,ScAs,10,2000,,,29.7,,,,,
156,堡林,2019-06-27 11:00,24.8,,,9,2.1,,250,,94,,29.3,23.7,992.9,,1001,,0,,.78,,,10,7,ScAs,10,2000,,,28.7,,,,,
156,堡林,2019-06-27 12:00,26,,,9,.9,,270,,83,,27.7,22.8,992.4,,1000.5,,.3,,1.99,,,7,7,Sc,10,2000,,,32.4,,,,,
156,堡林,2019-06-27 13:00,27.4,,,9,1.1,,250,,81,,29.5,23.8,991.8,,999.9,,.5,,2.22,,,7,7,Sc,7,1971,,,35.9,,,,,
156,堡林,2019-06-27 14:00,28,,,9,1.1,,340,,73,,27.4,22.6,991.7,,999.8,,.3,,2.09,,,8,8,Sc,9,2000,,,34,,,,,
156,堡林,2019-06-27 15:00,28.9,,,9,.8,,290,,69,,27.4,22.6,991.3,,999.3,,.6,,2.29,,,7,7,Sc,9,2000,,,35,,,,,
156,堡林,2019-06-27 16:00,28.3,,,9,1.8,,250,,69,,26.4,22,991.5,,999.5,,.6,,1.87,,,7,7,Sc,14,2000,,,31.9,,,,,
156,堡林,2019-06-27 17:00,28.5,,,9,2,,270,,72,,27.9,22.9,991.5,,999.5,,.6,,1.32,,,7,7,Sc,8,1960,,,32.3,,,,,
156,堡林,2019-06-27 18:00,27,,,9,2.9,,250,,74,,26.3,21.9,991.8,,999.9,,.6,,1.2,,,6,6,Sc,9,2000,,,29.5,,,,,
156,堡林,2019-06-27 19:00,25.3,,,9,2.9,,250,,84,,26.9,22.3,992.3,,1000.5,,0,,.4,,,7,4,,7,1898,,,26.5,,,,,
156,堡林,2019-06-27 20:00,24.4,,,9,2.4,,250,,86,,26.1,21.8,993,,1001.1,,0,,.13,,,8,6,,9,1701,,,24.9,,,,,
156,堡林,2019-06-27 21:00,23.7,,,9,2.2,,250,,90,,26.3,21.9,993.5,,1001.7,,,9,,,,9,7,ScCi,9,1654,,,24.3,,,,,
156,堡林,2019-06-27 22:00,23.1,,,9,1.4,,250,,91,,25.6,21.5,994.3,,1002.5,,,9,,,,9,7,,4,1309,,,23.8,,,,,
156,堡林,2019-06-27 23:00,23,,,9,.6,,270,,92,,25.8,21.6,994.3,,1002.5,,,9,,,,6,6,,5,1024,,,23.5,,,,,
156,堡林,2019-06-28 00:00,22.7,,,9,.8,,250,,94,,25.8,21.6,994.5,,1002.7,,,9,,,,9,8,ScCi,8,764,,19,23.3,,,,,
156,堡林,2019-06-28 01:00,22,,,,.5,,250,,95,,25,21.1,994.5,,1002.8,,,9,,,,7,5,,4,643,,19,22.4,,,,,
156,堡林,2019-06-28 02:00,21.8,,,,1.5,,250,,96,,25,21.1,994.2,,1002.5,,,9,,,,4,4,,3,445,,19,22.2,,,,,
156,堡林,2019-06-28 03:00,21.7,,,,1.1,,230,,96,,24.9,21,994.5,,1002.8,,,9,,,,7,7,Sc,8,440,,19,22.2,,,,,
156,堡林,2019-06-28 04:00,21.4,,,,1.4,,230,,96,,24.4,20.7,994.4,,1002.7,,,9,,,,4,4,Sc,8,386,,19,22.1,,,,,
156,堡林,2019-06-28 05:00,20.7,,,,.7,,230,,98,,23.8,20.3,994.6,,1002.9,,,9,,,,4,4,Sc,8,250,,19,20.7,,,,,
156,堡林,2019-06-28 06:00,21.1,,,,1,,230,,97,,24.1,20.5,994.8,,1003.1,,0,,.08,,,6,6,Sc,8,350,,19,21.8,,,,,
156,堡林,2019-06-28 07:00,21.5,,,,.4,,0,,96,,24.6,20.8,994.8,,1003.1,,0,,.25,,,9,9,Sc,8,542,,19,23,,,,,
156,堡林,2019-06-28 08:00,21.5,,,,1.1,,200,,95,,24.3,20.6,995.2,,1003.5,,0,,.3,,,10,5,ScAs,10,616,,19,23.6,,,,,
156,堡林,2019-06-28 09:00,22.2,,,,.3,,0,,90,,24,20.4,994.9,,1003.1,,0,,.59,,,9,9,Sc,10,626,,19,26,,,,,
156,堡林,2019-06-28 10:00,24.1,,,,1.7,,230,,77,,23.1,19.8,995,,1003.2,,.8,,2.36,,,9,9,Sc,10,1012,,19,31.4,,,,,
156,堡林,2019-06-28 11:00,25.1,,,,.9,,230,,72,,22.8,19.6,994.8,,1003,,.1,,1.66,,,7,7,Sc,8,1326,,,31.7,,,,,
156,堡林,2019-06-28 12:00,26.2,,,,1.5,,250,,67,,22.7,19.5,994.6,,1002.7,,.5,,2.46,,,7,7,Sc,9,1866,,,35.3,,,,,
156,堡林,2019-06-28 13:00,27.6,,,,2.5,,200,,60,,22.1,19.1,994.2,,1002.3,,1,,3.42,,,7,7,Sc,10,1928,,,37.8,,,,,
156,堡林,2019-06-28 14:00,28.7,,,,2.1,,250,,60,,23.5,20.1,993.5,,1001.5,,.7,,2.9,,,4,4,Ac,40,1877,,,39.1,,,,,
156,堡林,2019-06-28 15:00,28.7,,,,2.6,,230,,58,,22.8,19.6,992.8,,1000.8,,1,,3.3,,,4,1,ScCi,12,1953,,,39.9,,,,,
156,堡林,2019-06-28 16:00,28.9,,,,3.3,,250,,60,,23.8,20.3,993,,1001,,1,,2.75,,,7,2,ScCi,12,1971,,,39.7,,,,,
156,堡林,2019-06-28 17:00,28.4,,,,3.1,,250,,60,,23.1,19.8,993.1,,1001.2,,.9,,1.95,,,7,6,ScCi,11,1912,,,37.4,,,,,
156,堡林,2019-06-28 18:00,27,,,,2.5,,250,,69,,24.6,20.8,993.5,,1001.6,,.9,,1.22,,,7,2,ScCi,9,1914,,,33.3,,,,,
156,堡林,2019-06-28 19:00,25.1,,,,2,,250,,76,,24.1,20.5,994,,1002.2,,0,,.33,,,7,7,,9,1853,,,28.5,,,,,
156,堡林,2019-06-28 20:00,23.9,,,,1.8,,250,,83,,24.6,20.8,994,,1002.2,,0,,.13,,,7,5,,8,1667,,,25.8,,,,,
156,堡林,2019-06-28 21:00,23.8,,,,.9,,270,,86,,25.3,21.3,994.4,,1002.6,,,9,,,,8,7,ScCi,7,1400,,,25.1,,,,,
156,堡林,2019-06-28 22:00,23.8,,,,.7,,270,,86,,25.3,21.3,994.8,,1003,,,9,,,,10,2,,7,1278,,,24.4,,,,,
156,堡林,2019-06-28 23:00,23.5,,,,1.5,,250,,85,,24.6,20.8,995.3,,1003.5,,,9,,,,10,9,,6,1337,,,24,,,,,
156,堡林,2019-06-29 00:00,23.3,,,,.9,,250,,87,,24.9,21,994.8,,1003,,,9,,,,8,7,ScCi,8,1219,,,23.7,,,,,
156,堡林,2019-06-29 01:00,23,,,,.9,,230,,89,,24.9,21,994,,1002.2,,,9,,,,10,9,,5,1243,,,23.8,,,,,
156,堡林,2019-06-29 02:00,22.5,,,,.8,,230,,93,,25.3,21.3,993.5,,1001.7,,,9,,,,10,8,,4,925,,19,23.2,,,,,
156,堡林,2019-06-29 03:00,22.5,,,,.8,,230,,94,,25.5,21.4,992.9,,1001.1,,,9,,,,10,4,ScAs,8,787,,19,23.1,,,,,
156,堡林,2019-06-29 04:00,22.5,,,,.7,,180,,94,,25.5,21.4,992.7,,1000.9,,,9,,,,10,4,ScAs,10,813,,19,22.9,,,,,
156,堡林,2019-06-29 05:00,22.3,,,,.3,,0,,95,,25.5,21.4,992.1,,1000.3,,,9,,,,10,10,As,31,778,,19,23,,,,,
156,堡林,2019-06-29 06:00,22,,0,,.9,,20,,95,,25,21.1,992.4,,1000.6,,0,,.06,,,10,2,StNs,20,644,,1901,23,,,,,
156,堡林,2019-06-29 07:00,20.9,,1.9,,.7,,90,,98,,24.1,20.5,992.9,,1001.2,,0,,.09,,,10,6,StNs,8,316,,1901,22.8,,,,,
156,堡林,2019-06-29 08:00,20.9,,3.8,,.4,,0,,98,,24.1,20.5,993.3,,1001.6,,0,,.13,,,10,8,StNs,1,200,,1901,23,,,,,
156,堡林,2019-06-29 09:00,20.9,,2.8,,.8,,50,,99,,24.4,20.7,992.4,,1000.7,,0,,.27,,,10,9,StNs,8,231,,1901,23.6,,,,,
156,堡林,2019-06-29 10:00,20.8,,8.2,,2.5,,50,,99,,24.3,20.6,991.6,,999.9,,0,,.33,,,10,8,StNs,8,235,,1901,23.7,,,,,
156,堡林,2019-06-29 11:00,21,,1.6,,1.1,,50,,99,,24.6,20.8,991.1,,999.4,,0,,.46,,,10,8,StNs,8,263,,1901,24.2,,,,,
156,堡林,2019-06-29 12:00,21.1,,2.4,,1.6,,50,,99,,24.7,20.9,989.9,,998.2,,0,,.32,,,10,8,StNs,8,361,,1901,24.1,,,,,
156,堡林,2019-06-29 13:00,21.9,,2.3,,1.2,,20,,99,,26,21.7,988.9,,997.1,,0,,.67,,,10,8,StNs,8,505,,1901,26.6,,,,,
156,堡林,2019-06-29 14:00,22.4,,.8,,1.5,,20,,98,,26.4,22,987.9,,996.1,,0,,.83,,,10,8,StNs,8,947,,1901,26.1,,,,,
156,堡林,2019-06-29 15:00,21.5,,14.5,,.9,,70,,99,,25.3,21.3,986.9,,995.1,,0,,.16,,,10,9,StNs,8,119,,1901,23.4,,,,,
156,堡林,2019-06-29 16:00,21.6,,6.9,,1.7,,20,,99,,25.5,21.4,985.5,,993.7,,0,,.14,,,10,8,StNs,8,549,,1901,23.2,,,,,
156,堡林,2019-06-29 17:00,21.5,,25.2,,1,,20,,99,,25.3,21.3,985.3,,993.5,,0,,.14,,,10,9,StNs,1,134,,1901,22.7,,,,,
156,堡林,2019-06-29 18:00,22.1,,9.8,,.4,,0,,99,,26.3,21.9,985,,993.2,,0,,.12,,,10,9,StNs,2,357,,1901,23.2,,,,,
156,堡林,2019-06-29 19:00,22.1,,1,,.8,,20,,99,,26.3,21.9,985,,993.2,,0,,.1,,,10,5,StNs,4,553,,1901,23.2,,,,,
156,堡林,2019-06-29 20:00,22,,1.2,,1,,50,,99,,26.1,21.8,985.6,,993.8,,0,,.06,,,10,7,StNs,6,224,,1901,23.1,,,,,
156,堡林,2019-06-29 21:00,22.2,,.3,,.7,,50,,99,,26.4,22,986,,994.2,,,9,,,,10,7,StNs,6,213,,1901,23.1,,,,,
156,堡林,2019-06-29 22:00,22.3,,.1,,.3,,0,,99,,26.6,22.1,987.7,,995.9,,,9,,,,10,7,ScAs,10,907,,1901,23.2,,,,,
156,堡林,2019-06-29 23:00,22.1,,.2,,.5,,290,,99,,26.3,21.9,988.7,,996.9,,,9,,,,10,7,ScAs,8,345,,1901,23.1,,,,,
156,堡林,2019-06-30 00:00,22.2,,,9,.9,,250,,99,,26.4,22,989.3,,997.5,,,9,,,,10,7,ScAs,8,1303,,19,23,,,,,
156,堡林,2019-06-30 01:00,22,,,,.4,,0,,99,,26.1,21.8,989.7,,997.9,,,9,,,,9,9,,1,545,,19,22.9,,,,,
156,堡林,2019-06-30 02:00,21.8,,,,2.1,,250,,99,,25.8,21.6,990.2,,998.4,,,9,,,,9,9,,,301,,19,22.8,,,,,
156,堡林,2019-06-30 03:00,21.7,,,,1.9,,250,,99,,25.6,21.5,990.6,,998.8,,,9,,,,10,6,ScAs,8,471,,19,22.4,,,,,
156,堡林,2019-06-30 04:00,21.3,,,,2.2,,250,,99,,25,21.1,990.7,,999,,,9,,,,10,6,ScAs,10,265,,19,22.2,,,,,
156,堡林,2019-06-30 05:00,20.8,,,,1.1,,270,,99,,24.3,20.6,991.2,,999.5,,,9,,,,10,3,ScAs,8,254,,19,21.3,,,,,
156,堡林,2019-06-30 06:00,20.8,,,,.6,,290,,98,,24,20.4,992,,1000.3,,0,,.1,,,10,4,ScAs,10,338,,19,21.3,,,,,
156,堡林,2019-06-30 07:00,21.1,,,,.8,,180,,98,,24.4,20.7,992.7,,1001,,0,,.32,,,10,4,ScAs,10,201,,19,22.8,,,,,
156,堡林,2019-06-30 08:00,21.9,,,,.8,,270,,98,,25.6,21.5,993.2,,1001.4,,0,,.53,,,9,4,ScAc,10,341,,19,24.3,,,,,
156,堡林,2019-06-30 09:00,22.8,,,,.4,,0,,96,,26.6,22.1,993.6,,1001.8,,.1,,1.06,,,9,4,ScAc,10,441,,19,27.6,,,,,
